Sinovitlər və tenosinovitlər	синовиты и теносиновиты	psy
Sinovmal qişaların və vətərlərin digər zədələnmələri	другие поражения синовиальных оболочек и сухожилий	med
Sinqa ilə bağlı anemiya	анемия, обусловленная цингой	med
Sinqamioz	сингамиоз	psy
Sinqamioz	сингамоз	psy
Sinus düyünün zəifliyi sindromu	синдром слабости синусового узла	psy
Sinus histiositozu	синусовый гистиоцитоз	psy
Sinus-qulaqcıq blokadası	синоаурикулярная блокада	psy
Sinusit	синусит	psy
Sinusun digər polipləri	другие полипы синуса	med
Siqmavarı bağırsağın bədxassəli yenitörəməsi	злокачественное новообразование сигмовидной кишки	med
Siqmavarı bağırsağın xoşxassəli yenitörəməsi	доброкачественное новообразование сигмовидной кишки	med
Sirinqomieliya və sirinqobulbiya	сирингомиелия и сирингобульбия	med
Sirkulyar forma	циркулярная форма	psy
Sirkə kasasının protruziyası	протрузия вертлужной впадины	med
Sistem bartonellyozu	системный бартонеллез	med
Sistem pozğunluqları nəticəsində dişlərin eksfoliasiyası	эксфолиация зубов вследствие системных нарушений	med
Sistem qırmızı qurdeşənəyi	системная красная волчанка	psy
Sistem qırmızı qurdeşənəyinin digər formaları	другие формы системной красной волчанки	med
Sistem təsirli antibiotiklərlə zəhərlənmə	отравление антибиотиками системного действия	med
Sistemli skleroz	системный склероз	psy
Sistemli sklerozun digər formaları	другие формы системного склероза	med
Sistemli təsir göstərən antibiotiklər	антибиотики системного действия	med
Sistinoz	цистиноз	psy
Sistinuriya	цистинурия	psy
Sitomeqalovirus mənşəli mononukleoz	цитомегаловирусный мононуклеоз	med
Sitomeqalovirus xəstəliyi	цитомегаловирусная болезнь	psy
Sivat poykilodermiyası	пойкилодермия сиватта	med
Siçovul dişləməsindən qızdırma	лихорадка от укуса крыс	med
Siçovul dişləməsindən törəyən dəqiqləşdirilməmiş qızdırma	лихорадка от укуса крыс неуточненная	med
Siçovulun dişləməsi	укус крысы	med
Skarabiaz	скарабиаз	psy
Skarlatina	скарлатина	med
Skeletin doğuş travması	родовая травма скелета	med
Skeletin flüorozu	флюороз скелета	med
Sklera	склера	psy
Skleranın digər zədələnmələri	другие поражения склеры	med
Skleranın dəqiqləşdirilməmiş xəstəliyi	болезнь склеры неуточненная	med
Skleranın xəstəlikləri	болезни склеры	med
Skleranın, buynuz qişanın, qüzehli qişanın və kiprikli cismin xəstəlikləri	поражения радужной оболочки и цилиарного тела при болезнях, классифицированных в других рубриках	med
Sklerotik və atrofik dəmrov	лишай склеротический и атрофический	med
Skoliozun digər formaları	другие формы сколиоза	med
Skotoma	скотома	psy
Skrofuloderma	скрофулодерма	psy
Sol mədəcik çatmamazlığı	левожелудочковая недостаточность	psy
Sol tərəfli kolit	левосторонний колит	med
Solitar plazmositoma	одиночная плазмоцитома	med
Somatik simptomların psixoloji səbəblərdənşişirdilməsi	преувеличение соматической симптоматики по психологическим причинам	med
Somatik əlamətlər	соматические симптомы	psy
Somnolensiya	сомноленция	psy
Somnolensiya, stupor, koma	сомнолентность, ступор и кома	med
Sorulmanın pozulması ilə bağlı cərrahiəməliyyatdan sonrakı	постхирургический остеопороз, вызванный нарушением всасывания	med
Sorulmanın pozulması ilə bağlı osteomalyasiya	остеомаляция вследствие нарушения всасывания	med
Sosial faktorlar	социальные факторы	psy
Sosial fobiyalar	социальные фобии	psy
Sosial kommunikativ	социально-коммуникативный	psy
Soxulcanabənzərçıxıntının	злокачественное новообразование червеобразного отростка	med
Soxulcanabənzərçıxıntının (appendiksin) xoşxassəli	доброкачественное новообразование червеобразного отростка	med
Soğulcanabənzərçıxıntının qeyri-müəyyən və ya naməlum	новообразование неопределенного или неизвестного характера червеобразного отростка	med
Spastik hemiplegiya	спастическая гемиплегия	med
Spastik paraplegiya	спастическая параплегия	med
Spastik tetraplegiya	спастическая тетраплегия	psy
Spastikəyriboyunluq	спастическая кривошея	med
Spesifik (izolə olunmuş) fobiyalar	специфические (изолированные) фобии	med
Spinal qeyri-sabitlik	спинальная нестабильность	psy
Spinaləzələ atrofiyası və oxşar sindromlar	спинальная мышечная атрофия и родственные синдромы	med
Spirillyoz	спириллез	med
Spiroxetlər tərəfindən törədilən digər dəqiqləşdirilmiş	другие уточненные спирохетозные инфекции	med
Spiroxetlər tərəfindən törədilən digər infeksiyalar	другие инфекции, вызванные спирохетами	med
Spiroxetlər tərəfindən törədilən digər xəstəliklər	другие болезни, вызываемые спирохетами	psy
Spiroxetlər tərəfindən törədilən dəqiqləşdirilməmiş infeksiya	спирохетозная инфекция неуточненная	med
Splenomeqaliya	спленомегалия	psy
Spondilolistez	спондилолистез	psy
Spondiloliz	спондилолиз	psy
Spondilopatiyalar	спондилопатии при болезнях, классифицированных в других рубриках	med
Spontan gərginlik pnevmotoraksı	спонтанный пневмоторакс напряжения	med
Sporotrixoz	споротрихоз	psy
Sporotrixozun digər formaları	другие виды споротрихоза	med
Stafilokokk artriti və poliartriti	стафилококковый артрит и полиартрит	med
Stafilokokk meningiti	стафилококковый менингит	med
Stafilokokk tərəfindən törədilən pnevmoniya	пневмония, вызванная стафилококком	med
Stafilokokklar tərəfindən törədilən qida zəhərlənməsi	стафилококковое пищевое отравление	med
Stafilokokkun digər dəqiqləşdirilmiş növü tərəfindən törədilən	сепсис, вызванный другим уточненным стафилококком	med
Stafilokokkun dəqiqləşdirilməmiş növü tərəfindən törədilən	сепсис, вызванный неуточненным стафилококком	med
Stannoz	станноз	med
Staphylococcus aureus tərəfindən törədilən sepsis	сепсис, вызванный staphylococcus aureus	med
Stenokardiya [döş inağı]	стенокардия [грудная жаба]	med
Stenokardiyanın digər formaları	другие формы стенокардии	med
Stereotip hərəki pozğunluqlar	стереотипные двигательные расстройства	psy
Stomatit və oxşar zədələnmələr	стоматит и родственные поражения	med
Stomatitin digər formaları	другие формы стоматита	med
Streptobasillyoz	стрептобациллез	med
Streptococcus pneumoniae tərəfindən törədilən pnevmoniya	пневмония, вызванная streptococcus pneumoniae	med
Streptococcus pneumoniae tərəfindən törədilən sepsis	сепсис, вызванный streptococcus pneumoniae	med
Streptokokk meningiti	стрептококковый менингит	med
Streptokokk mənşəli faringit	стрептококковый фарингит	med
Streptokokk mənşəli tonzillit	стрептококковый тонзиллит	med
Streptokokk tərəfindən törədilən kəskin bronxit	острый бронхит, вызванный стрептококком	med
Streptokokklar və stafilokokklar	стрептококки и стафилококки	psy
Striatoniqral degenerasiya	множественная системная атрофия, паркинсонический тип [msa-p]	med
Stuldan yıxılma	падение, связанное со стулом	med
Stupor	ступор	psy
Su nəqliyyat hadisəsində digər və dəqiqləşdirilməmiş bədbəxt hadisə	другие и неуточненные несчастные случаи на водном транспорте	med
Su nəqliyyat vasitəsində qəza nəticəsində boğulma və suda batma	погружение в воду и утопление в результате аварии на водном транспортном средстве	med
Su nəqliyyat vasitəsində qəza nəticəsində digər zədələnmələr	другие повреждения в результате аварии на водном транспортном средстве	med
Su nəqliyyat vasitəsinin göyərtəsində qəza nəticəsində baş verməyən və suda batmaya və	несчастный случай на борту водного транспортного средства, не вызванный аварией на нем и не приведший к погружению в воду и утоплению	med
Su çiçəyi	ветряная оспа	psy
Su-duz mübadiləsinin başqa rubrikalarda təsnif olunmayan digər	другие нарушения водно-солевого равновесия, не классифицированные в других рубриках	med
Su-duz mübadiləsinin və maddələr mübadiləsinin digər keçici neonatal pozğunluqları	другие преходящие неонатальные нарушения водно-солевого обмена веществ	med
Su-duz və turşu-qələvi müvazinətinin digər pozğunluqları	другие нарушения водно-солевого или кислотно-щелочного равновесия	med
Subaraxnoidal qansızmanın nəticələri	последствия субарахноидального кровоизлияния	med
Subdural qansızma (kəskin) (qeyri-travmatik)	нетравматическое субдуральное кровоизлияние	med
Subkorneal pustulyoz dermatit	субкорнеальный пустулезный дерматит	med
Subyektiv görmə pozğunluqları	субъективные зрительные расстройства	med
Suda batma və boğulma yolu ilə qəsdən özünü zədələmə	преднамеренное самоповреждение путем погружения в воду и утопления	med
Suda boğmaq və suya batırmaqla qəsd etmə	нападение путем утопления и погружения в воду	med
Supraspinal sindrom	супраспинальный синдром	psy
Suya baş vurarkən və ya suya tullanərkən suda batma və ya boğulmadan fərqli travma	ныряние или прыжок в воду, приведшие к травме, отличной от утопления или погружения в воду	med
Suyun olmaması	отсутствие воды	med
Suçiçəyi [varicella]	ветряная оспа [varicella]	med
Svitin qızdırmalı neytrofil dermatozu	лихорадочный нейтрофильный дерматоз свита	med
Süd vəzisində dəqiqləşdirilməmiş törəmə	образование в молочной железе неуточненное	med
Süd vəzisinin anadangəlmə anomaliyaları [inkişaf qüsurları]	врожденные аномалии [пороки развития] молочной железы	med
Süd vəzisinin arxa qoltuqaltı hissəsinin bədxassəli yenitörəməsi	злокачественное новообразование подмышечной задней части молочной железы	med
Süd vəzisinin aşağı-bayır kvadrantının bədxassəli yenitörəməsi	злокачественное новообразование нижненаружного квадранта молочной железы	med
Süd vəzisinin aşağı-içəri kvadrantının bədxassəli yenitörəməsi	злокачественное новообразование нижневнутреннего квадранта молочной железы	med
Süd vəzisinin bədxassəli yenitörəməsi	злокачественное новообразование ткани молочной железы	med
Süd vəzisinin digər in situ karsinoması	другая карцинома in situ молочной железы	med
Süd vəzisinin digər xəstəlikləri	другие болезни молочной железы	med
Süd vəzisinin dəqiqləşdirilməmiş hissəsinin bədxassəli	злокачественное новообразование молочной железы неуточненной части	med
Süd vəzisinin dəqiqləşdirilməmiş in situ karsinoması	карцинома in situ молочной железы неуточненная	med
Süd vəzisinin hipertrofiyası	гипертрофия молочной железы	psy
Süd vəzisinin iltihabı xəstəlikləri	воспалительные болезни молочной железы	psy
Süd vəzisinin in situ karsinoması	карцинома in situ молочной железы	med
Süd vəzisinin müayinəsi gedişində diaqnostik təsvirlərin alınması ilə aşkar edilən normadan	отклонения от нормы, выявленные при получении диагностического изображения в ходе исследования молочной железы	med
Süd vəzisinin mərkəzi hissəsinin bədxassəli yenitörəməsi	злокачественное новообразование центральной части молочной железы	med
Süd vəzisinin qeyri-müəyyən və ya naməlum xarakterli	новообразование неопределенного или неизвестного характера молочной железы	med
Süd vəzisinin xoşxassəli displaziyası	доброкачественная дисплазия молочной железы	psy
Süd vəzisinin xoşxassəli yenitörəməsi	доброкачественное новообразование молочной железы	med
Süd vəzisinin yuxarı-bayır kvadrantının bədxassəli yenitörəməsi	злокачественное новообразование верхненаружного квадранта молочной железы	med
Süd vəzisinin yuxarı-içəri kvadrantının bədxassəli yenitörəməsi	злокачественное новообразование верхневнутреннего квадранта молочной железы	med
Süd vəzisinin yuxarıda göstərilən bir və ya bir neçə	злокачественное новообразование молочной железы, выходящее за пределы одной и более вышеуказанных локализаций	med
Südəmər uşağın qəflətən ölümü	внезапная смерть грудного ребенка	med
Sümük -əzələ sisteminin digər dəqiqləşdirilmiş qazanılma	другие уточненные приобретенные деформации костно-мышечной системы	med
Sümük -əzələ sisteminin dəqiqləşdirilməmiş deformasiyaları	приобретенные деформации костно-мышечной системы неуточненные	med
Sümük kriptokokkozu	костный криптококкоз	med
Sümük lövhəsi və ya ortopedik oynaq protezi implantantı	перелом после установки ортопедического имплантата суставного протеза или костной пластинки	med
Sümük sınığının bitişməməsi [psevdoartroz ]	несрастание перелома [псевдоартроз]	med
Sümük sınığının ləng bitişməsi	замедленное сращение перелома	med
Sümük sınığının pis bitişməsi	плохое срастание перелома	med
Sümük sıxlığının və strukturunun digər dəqiqləşdirilmiş	другие уточненные нарушения плотности и структуры костей	med
Sümük sıxlığının və strukturunun digər pozğunluqları	другие нарушения плотности и структуры кости	med
Sümük sıxlığının və strukturunun dəqiqləşdirilməmiş	нарушение плотности и структуры кости неуточненное	med
Sümük tamlığının digər pozulmaları	другие нарушения целостности кости	med
Sümük tamlığının dəqiqləşdirilməmiş pozğunluğu	нарушение целостности кости неуточненное	med
Sümük tamlığının pozulmaları	нарушения целостности кости	med
Sümük və oynaq vərəminin uzaq nəticələri	отдаленные последствия туберкулеза костей и суставов	med
Sümük və sümük iliyinin ikincili bədxassəli yenitörəməsi	вторичное злокачественное новообразование костей и костного мозга	med
Sümük-əzələ sisteminin digər rubrikalarda təsnif olunmayan anadangəlmə anomaliyaları	врожденные аномалии [пороки развития] костно-мышечной системы, не классифицированные в других рубриках	med
Sümük-əzələ sisteminin və birləşdirici toxumanın digər qazanılma deformasiyaları	другие приобретенные деформации костно-мышечной системы и соединительной ткани	med
Sümüklərin Pecet xəstəliyi (deformasiya edən osteit)	болезнь педжета (костей) [деформирующий остеит]	med
Sümüklərin digər dəqiqləşdirilmiş zədələnmələri	другие уточненные поражения костей	med
Sümüklərin digər kistaları	другие кисты костей	med
Sümüklərin digər xəstəlikləri	другие болезни костей	med
Sümüklərin dəqiqləşdirilməmiş xəstəliyi	болезнь костей неуточненная	med
Sümüklərin inkişaf və böyüməsinin digər pozğunluqları	другие нарушения роста и развития костей	med
Sümüklərin və oynaq qığırdaqlarının dəqiqləşdirilməmiş	злокачественное новообразование костей и суставных хрящей неуточненное	med
Sümüklərin və oynaq qığırdaqlarının qeyri-müəyyən və ya	новообразование неопределенного или неизвестного характера костей и суставных хрящей	med
Sümüklərin və oynaq qığırdaqlarının yuxarıda göstərilən lokalizasiyalardan birinin və ya bir	злокачественное новообразование костей и суставных хрящей других и неуточненных локализаций, выходящее за пределы одной и более вышеуказанных локализаций	med
Sümüklərin və sümük qığırdaqlarının xoşxassəli yenitörəmələri	доброкачественное новообразование костей и суставных хрящей	med
Sümükəzələ sisteminin tibbi proseduradan sonra	поражение костно-мышечной системы после медицинских процедур неуточненное	med
Sümüyün hipertrofiyası	гипертрофия костей	med
Sümüyün idiopatik aseptik nekrozu	идиопатический асептический некроз кости	med
Sümüyün tək kistası	единичная киста кости	med
Süni [artifisial] dermatit	искусственный [артифициальный] дерматит	med
Süni dəliyə qulluq	уход за искусственными отверстиями	med
Süni mənbədən aşağı temperaturun təsiri	воздействие чрезмерного холода от искусственного источника	med
Süni mənbədən yüksək temperaturun təsiri	воздействие чрезмерного тепла от искусственного источника	med
Süni tireotoksikoz	тиреотоксикоз искусственный	med
Sürünən" və perforasiya edən elastoz	ползучий перфорирующий эластоз	med
Sürüşmə, büdrəmə və addımın boşluğa düşməsi nəticəsində bir səth üzərinə yıxılma	падение на поверхности одного уровня в результате поскальзывания, ложного шага или спотыкания	med
Sürəkli doğuşlar	затяжные роды	med
Sürətlə proqressivləşən nefritik sindrom	быстро прогрессирующий нефритический синдром	med
Süst hemiplegiya	вялая гемиплегия	med
Süst paraplegiya	вялая параплегия	med
Süvari və ya yük nəqliyyat vasitəsində olan, bədbəxt nəqliyyat hadisəsində zərərçəkənşəxs	всадник или лицо, находившееся в гужевом транспортном средстве, пострадавшие в результате транспортного несчастного случая	med
Səbəbi dəqiqləşdirilməmiş allergik təmas dermatiti	аллергический контактный дерматит, причина не уточнена	med
Səbəbi dəqiqləşdirilməmiş sadə , qıcıqlanma verən təmas	простой раздражительный контактный дерматит, причина не уточнена	med
Səbəbi müəyyənləşdirilməyən dəqiqləşdirilməmiş təmas	неуточненный контактный дерматит, причина не уточнена	med
Səngər qızdırması	окопная лихорадка	psy
Səpgi və digər qeyri-spesifik dəri dəyişiklikləri	сыпь и другие неспецифические кожные высыпания	med
Sərbəst (birincili)çoxsaylı lokalizasiyaların bədxassəli yenitörəmələri	злокачественное новообразование самостоятельных (первичных) множественных локализаций	med
Sərt damağın bədxassəli yenitörəməsi	злокачественное новообразование твердого неба	med
Səs aparatından aşağı hissənin	злокачественное новообразование под собственно голосовым аппаратом	med
Səs aparatından yuxarı hissənin bədxassəli yenitörəməsi	злокачественное новообразование над собственно голосовым аппаратом	med
Səs aparatının məxsusi bədxassəli yenitörəməsi	злокачественное новообразование собственно голосового аппарата	med
Səs büküşlərinin digər xəstəlikləri	другие болезни голосовых складок	med
Səs büküşlərinin düyüncükləri	узелки голосовых складок	psy
Səs büküşlərinin və qırtlağın digər rubrikalarda təsnif olunmayan xəstəlikləri	болезни голосовых складок и гортани, не классифицированные в других рубриках	med
Səs büküşlərinin və qırtlağın iflici	паралич голосовых складок и гортани	psy
Səs büküşü və qırtlağın polipi	полип голосовой складки и гортани	med
Səs pozğunluqları	нарушения голоса	med
Səthi donma	поверхностное отморожение	med
Səyahət və yer dəyişmə	путешествия и передвижения	med
T-hüceyrəli prolimfatik leykemiya	пролимфоцитарная лейкемия t-клеточного типа	med
T/NK-hüceyrəli limfomanın digər dəqiqləşdirilmiş formaları	другие уточненные типы t/nk-клеточной лимфомы	med
Tac arteriyaların anevrizması	аневризма и расслоение коронарной артерии	psy
Tac arteriyaların anevrizması	аневризма коронарных артерий	psy
Taenia saginata tərəfindən törədilən invaziya	инвазия, вызванная taenia saginata	med
Taenia solium tərəfindən törədilən invaziya	инвазия, вызванная taenia solium	med
Talassemiyaəlamətlərinin daşıyıcılığı	носительство признака талассемии	med
Talk tozunun təsirindən yaranan pnevmokonioz	пневмокониоз, вызванный тальковой пылью	med
Tam (xarici) oftalmoplegiya	полная (наружная) офтальмоплегия	med
Tam qulaqcıq-mədəcik blokadası	предсердно-желудочковая блокада полная	med
Tam və natamam retenləşmiş dişlər	ретенированные и импактные зубы	med
Tancer xəstəliyi	болезнь танжера	psy
Taun	чума	psy
Taun meningiti	чумной менингит	med
Taunun bubon forması	бубонная чума	med
Taunun digər formaları	другие формы чумы	med
Taunun septik forması	септическая чума	med
Telogen tük tökülməsi	телогенное выпадение волос	med
Ten	тень	psy
Terapevtik və cərrahi müdaxilələrin digər rubrikalarda təsnif olunmayan ağırlaşmaları	другие осложнения хирургических и терапевтических вмешательств, не классифицированные в других рубриках	med
Termiki və kimyəvi yanıqların və donmanın nəticələri	последствия термических и химических ожогов и отморожений	med
Teta ritm	тета-ритм	psy
Tetanusun digər formaları	другие формы столбняка	med
Teylorizm	тейлоризм	psy
Tiaminçatmamazlığının digərəlamətləri	другие проявления недостаточности тиамина	med
Tibbi abort	медицинский аборт	med
Tibbi proseduradan sonra baş verən digər respirator	другие респираторные нарушения после медицинских процедур	med
Tibbi proseduradan sonra baş verən dəqiqləşdirilməmiş	респираторное нарушение после медицинских процедур неуточненное	med
Tibbi proseduradan sonra sümükəzələ sisteminin digər	другие поражения костно-мышечной системы после медицинских процедур	med
Tibbi proseduradan sonra səs tellərinin altında baş	стеноз под собственно голосовым аппаратом после медицинских процедур	med
Tibbi proseduralardan sonra gözün və onunəlavə aparatının	другие поражения глаза и его придаточного аппарата после медицинских процедур	med
Tibbi proseduralardan sonra gözün və onunəlavə aparatının	поражение глаза и его придаточного аппарата после медицинских процедур неуточненное	med
Tibbi proseduralardan sonra qan dövranı sistemində yaranan	нарушения системы кровообращения после медицинских процедур неуточненные	med
Tibbi proseduralardan sonra qulağın və məməyəbənzərçıxıntının	другие поражения уха и сосцевидного отростка после медицинских процедур	med
Tibbi proseduralardan sonra qulağın və məməyəbənzərçıxıntının	поражение уха и сосцевидного отростка после медицинских процедур неуточненное	med
Tibbi proseduralardan sonra xayaların hipofunksiyası	гипофункция яичек, возникшая после медицинских процедур	med
Tibbi proseduralardan sonra yaranmış pozğunluqlar	расстройства, возникшие после медицинских процедур	psy
Tibbi proseduralardan sonra yumurtalıqların funksiyasının	нарушение функции яичников, возникшее после медицинских процедур	med
Tibbi proseduralardan sonraəmələ gələn böyrəküstü	гипофункция коры надпочечников (мозгового слоя), возникшая после медицинских процедур	med
Tibbi proseduralardan sonraəmələ gələn digər endokrin və	другие эндокринные и обменные нарушения, возникшие после медицинских процедур	med
Tibbi proseduralardan sonraəmələ gələn dəqiqləşdiqirilməmiş	эндокринное и обменное нарушение, возникшее после медицинских процедур, неуточненное	med
Tibbi proseduralardan sonraəmələ gələn hipoinsulinemiya	гипоинсулинемия, возникшая после медицинских процедур	med
Tibbi proseduralardan sonraəmələ gələn hipoparatiroidizm	гипопаратиреоидизм, возникший после медицинских процедур	med
Tibbi proseduralardan sonraəmələ gələn hipopituitarizm	гипопитуитаризм, возникший после медицинских процедур	med
Tibbi proseduralardan sonraəmələ gələn hipotiroidizm	гипотиреоидизм, возникший после медицинских процедур	med
Tibbi yardımın digər növləri	другие виды медицинской помощи	med
Tikintidə istifadə edilən xüsusi nəqliyyat vasitəsində olan, bədbəxt nəqliyyat hadisəsində zərər	лицо, находившееся в специальном транспортном средстве, используемом в строительстве, пострадавшее в результате транспортного несчастного случая	med
Timoleptik maddə	тимолептическое средство	psy
Timsahın dişləməsi və ya zərbəsi	укус или удар, нанесенный крокодилом	med
Timus vəzinin absesi	абсцесс вилочковой железы	med
Timus vəzinin davamlı hiperplaziyası	стойкая гиперплазия вилочковой железы	psy
Timus vəzinin digər xəstəlikləri	другие болезни вилочковой железы	med
Timus vəzinin dəqiqləşdirilməmiş xəstəliyi	болезнь вилочковой железы неуточненная	med
Timus vəzinin xəstə	болезни вилочковой железы	med
Tireoid kriz və ya koma	тиреоидный криз или кома	med
Tireotoksik miopatiya	тиреотоксическая миопатия	psy
Tireotoksikoz (hipertireoz)	тиреотоксикоз [гипертиреоз]	med
Tireotoksikozun digər formaları	другие формы тиреотоксикоза	med
Tirozin mübadiləsinin pozğunluqları	нарушения обмена тирозина	med
Tizersin	тизерцин	psy
Toksik epidermal nekroliz [Layell]	токсический эпидермальный некролиз [лайелла]	med
Toksik eritema	токсическая эритема	psy
Toksik qastroenterit və kolit	токсический гастроэнтерит и колит	med
Toksiki ensefalopatiya	токсическая энцефалопатия	psy
Toksokariaz	токсокароз	psy
Toksoplazmoz	токсоплазмоз	psy
Tonzillyar aspergillyoz	тонзиллярный аспергиллез	med
Toqquşma	столкновение	psy
Tor qişa damarlarının okklüziyası	окклюзии сосудов сетчатки	med
Tor qişa qatlarının ayrılması	расщепление слоев сетчатки	med
Tor qişanın bədxassəli yenitörəməsi	злокачественное новообразование сетчатки	med
Tor qişanın cırılması və qopması	отслойка и разрывы сетчатки	med
Tor qişanın digər xəstəlikləri	другие болезни сетчатки	med
Tor qişanın dəqiqləşdirilməmiş xəstəliyi	болезнь сетчатки неуточненная	med
Tor qişanın qopması olmadan retinal cırılmalar	ретинальные разрывы без отслойки сетчатки	med
Tor qişanın qopmasının digər formaları	другие формы отслойки сетчатки	med
Tor qişanın seroz qopması	серозная отслойка сетчатки	med
Tor qişanın və damarlı qişanın xəstəlikləri	поражения сетчатки при болезнях, классифицированных в других рубриках	med
Tor qişanın xoşxassəli yenitörəməsi	доброкачественное новообразование сетчатки	med
Torabənzər parapsoriaz	сетевидный парапсориаз	med
Torakogen skolioz	торакогенный сколиоз	psy
Tormozlanma	торможение	psy
Torpaq və digərçuxurların yıxılması nəticəsində boğulma	угроза дыханию в результате засыпания сыпучими веществами, обвалившейся землей и другими породами	med
Tosqun hüceyrələrin bədxassəlişişi	злокачественная тучноклеточная опухоль	med
Tosqunhüceyrəli leykemiya	тучноклеточный лейкоз	med
Total alopesiya	алопеция тотальная	med
Toxum ciyəsinin piy toxumasının xoşxassəli yenitörəməsi	доброкачественное новообразование жировой ткани семенного канатика	med
Tramvayda olan və bədbəxt nəqliyyat hadisəsində zərərçəkənşəxs	лицо, находившееся в трамвае и пострадавшее в результате дорожного несчастного случая	med
Trans və mübtəlalıq	транс и одержимость	med
Transepidermal deşici dəyişikliklər	трансэпидермальные прободные изменения	med
Transplantasiya olunmuş orqanların və toxumaların olması	наличие трансплантированных органов и тканей	med
Transvestizm(ikili rol)	трансвестизм двойной роли	med
Tranzitor akantolitik dermatoz [Qrover]	преходящий акантолитический дерматоз [гровера]	med
Tranzitor tiklər	транзиторные тики	psy
Travmaların digər rubrikalarda təsnif olunmayan bəzi erkən ağırlaşmaları	некоторые ранние осложнения травм, не классифицированные в других рубриках	med
Travmatik artropatiya	травматическая артропатия	med
Travmatik hadisənin təkrarən yaşanması	повторное переживание травматического события	psy
Travmatik spondilopatiya	травматическая спондилопатия	med
Traxeostomanın funksiyasının pozğunluqları	нарушение функционирования трахеостомы	med
Traxeya və bronxların anadangəlmə anomaliyaları [inkişaf qüsurları]	врожденные аномалии [пороки развития] трахеи и бронхов	med
Traxomanın aktiv mərhələsi	активная стадия трахомы	med
Traxomanın başlanğıc mərhələsi	начальная стадия трахомы	med
Traxomanın uzaq nəticələri	отдаленные последствия трахомы	med
Trematodozlar	трематодозы	psy
Tremorun digər dəqiqləşdirilmiş formaları	другие уточненные формы тремора	med
Triftazin	трифтазин	psy
Trikuspidal stenoz	трикуспидальный стеноз	psy
Trikuspidal çatmamazlıq	трикуспидальная недостаточность	psy
Trisomiya	трисомия	psy
Trisomiya sindromu	синдром трисомии	psy
Trisomiyalar	трисомии	psy
Tritanopiya	тританопия	psy
Trixinelyoz	трихинеллез	psy
Trixodermal kista	триходермальная киста	med
Trixomoniaz	трихомониаз	med
Trixosefalyoz	трихуроз	med
Trixostrongiloidoz	трихостронгилоидоз	med
Trombikulyoz	тромбикулёз	psy
Trombositlərin keyfiyyət qüsurları Bernar-Sulye [nəhəng trombositlər]	качественные дефекты тромбоцитов	med
Trombotik mikroangiopatiya	тромботическая микроангиопатия	med
Tropik sızanaqlar	угри тропические	med
Tullanılmış, fırlanan və ya düşən cisimlə zərbə	удар брошенным, рушащимся или падающим предметом (предметами)	med
Tulyaremiya	туляремия	psy
Tulyaremiyanın digər formaları	другие формы туляремии	med
Tulyaremiyanın göz vəzili forması	окулогландулярная туляремия	med
Tulyaremiyanın xoralı-vəzili forması	ульцерогландулярная туляремия	med
Tungioz	тунгиоз	psy
Tungioz [tropik qumsal birələri ilə yoluxma]	тунгиоз [инфестация тропической песчаной блохой]	med
Turet sindromu	синдром туретта	psy
Turşu-qələvi mübadiləsinin qarışıq pozğunluğu	смешанное нарушение кислотно-щелочного равновесия	med
Törner sindromu	синдром тернера	psy
Törədicisi dəqiqləşdirilməyən pnevmoniya	пневмония без уточнения возбудителя	med
Törədicisi müəyyən olunmamış digər pnevmoniya	другая пневмония, возбудитель не уточнен	med
Tüfəngdən, yivli tüfəngdən və iri kalibrli odlu silahdan atəş açmaqla qəsd etmə	нападение путем выстрела из винтовки, дробового ружья и огнестрельного оружия крупного калибра	med
Tük follikulların digər xəstəlikləri	другие болезни волосяных фолликулов	med
Tük follikullarının digər dəqiqləşdirilmiş xəstəlikləri	другие уточненные болезни фолликулов	med
Tük follikullarının dəqiqləşdirilməmiş xəstəliyi	болезнь волосяных фолликулов неуточненная	med
Tük milinin və saç rənginin anomaliyaları	аномалии цвета волос и волосяного стержня	med
Tük rənginin və tük milinin digər anomaliyaları	другие аномалии цвета волос и волосяного стержня	med
Tük rənginin və tük milinin dəqiqləşdirilməmiş anomaliyası	аномалия цвета волос и волосяного стержня неуточненная	med
Tükhüceyrəli leykoz	волосатоклеточный лейкоз	med
Tüklü leykoplakiya	волосатая лейкоплакия	med
Tüklərin digərçapıqəmələ gətirməyən tökülmələri	другая нерубцующая потеря волос	med
Tükün rənginin dəyişməsi	изменения окраски волос	med
Tüstü ilə, odla və alovla qəsdən özünü zədələmə	преднамеренное самоповреждение дымом, огнем и пламенем	med
Tütün qəbulu ilə bağlı psixi və davranış pozğunluqları	психические и поведенческие расстройства, вызванные употреблением табака	med
Təbii su hövzəsində olarkən suda batma və boğulma	утопление и погружение в воду во время нахождения в естественном водоеме	med
Təbii su hövzəsinə yıxılarkən suda batma və boğulma	утопление и погружение в воду в результате падения в естественный водоем	med
Təbil pərdəsinin digər dəqiqləşdirilmiş xəstəlikləri	другие уточненные болезни барабанной перепонки	med
Təbil pərdəsinin digər kənari perforasiyaları	другие краевые перфорации барабанной перепонки	med
Təbil pərdəsinin digər perforasiyaları	другие перфорации барабанной перепонки	med
Təbil pərdəsinin digər xəstəlikləri	другие болезни барабанной перепонки	med
Təbil pərdəsinin dəqiqləşdirilməmiş perforasiyası	перфорация барабанной перепонки неуточненная	med
