infeksion xəstəliklərlə əlaqədar yaranan psixi pozuntular	infectious mental disorders	psy
infeksiya	infection	psy
informasiya artıqlığı	information overload	psy
informasiya istiqamət poriteti	information priority	psy
informasiya çatışmazlığı	information deficiency	psy
inikas aspekti	aspect of reflection	psy
inkar	denial	psy
inkişaf	development	psy
inkişaf aqnoziyası	developmental agnosia	psy
inkişaf etdirici funksiya	developmental function	psy
inkişaf prinsipi	developmental principle	psy
inkişaf psixologiyası	developmental psychology	psy
inkişaf psixopatologiyası	developmental psychopathology	psy
inkişaf qrupları	growth groups	psy
inkişafetdirici iş	developmental work	psy
inkişafetdirici proqram	developmental program	psy
inkişafetdirici təlim	developmental education	psy
inkişafın böhran dövrləri	critical periods of development	psy
inkişafın ləngiməsi	developmental delay	psy
inkişafın sosial situasiyası	social situation of development	psy
inkorporasiya	incorporation	psy
inkvizisiya alovları	inquisitorial bonfires	psy
inqilab	revolution	psy
insan azadlığı	human freedom	psy
insan ruhu	human soul	psy
insan təbiəti	human nature	psy
insansevərlik	philanthropy	psy
insayt	insight	psy
instinkt	instinct	psy
instinktiv akt	instinctive act	psy
instinktiv davranış	instinctive behavior	psy
instinktiv emosiyalar	instinctive emotions	psy
instinktiv enerji	instinctual energy	psy
instinktiv tələbat	instinctual need	psy
instinktiv tələblər	instinctual needs	psy
instinktlər	instincts	psy
instrumental fantaziya	instrumental fantasy	psy
insult	stroke	psy
intellekt səviyyəsi	intelligence level	psy
intellekt testləri	intelligence tests	psy
intellekt və yaddaşın pozuntuları	cognitive and memory impairments	psy
intellektin dərinliyi	depth of intelligence	psy
intellektin təzahür formaları	forms of intellectual expression	psy
intellektin zəifləməsi	intellectual decline	psy
intellektin çevikliyi	flexibility of intelligence	psy
intellektual davranış	intelligent behavior	psy
intellektual emosiyalar	intellectual emotions	psy
intellektual fəaliyyət	intellectual activity	psy
intellektual gərginlik situasiyası	situation of intellectual tension	psy
intellektual imkanlar	intellectual abilities	psy
intellektual inkişaf	intellectual development	psy
intellektual mübahisələr	intellectual debates	psy
intellektual oyunlar	intellectual games	psy
intellektual qabiliyyət	intellectual ability	psy
intellektual səviyyə	intellectual level	psy
intellektual təfəkkür	intellectual thinking	psy
intellektual yaradıcılıq prosesi	intellectual creative process	psy
intellektual yüksəliş hissi	intellectual elation	psy
intellektual əməliyyatlar	intellectual operations	psy
intellektual-ammnestik pozuntu	intellectual-amnestic disorder	psy
intellektual-iradi imkan	intellectual-volitional capabilities	psy
intellektual-yaradıcı potensial	intellectual-creative potential	psy
intellektualizasiya	intellectualization	psy
intellektualizm	intellectualism	psy
intensifikator	intensifier	psy
intensionallıq	intentionality	psy
intensiv hi-ma ye	intensive counseling	psy
intensiv müalicə	intensive care	psy
intensiv müalicə üsulu	intensive care method	psy
intensivlik	intensity	psy
intensivlik kateqoriyası	category of intensity	psy
intensivlik parametri	intensity parameter	psy
intensivlik ölçüsü	measure of intensity	psy
intensivləşmə	intensification	psy
intensiya	intention	psy
inteqral əlamət	integral feature	psy
inteqrasiya mərhələsi	integration stage	psy
interaktiv komponent	interactive component	psy
interiorizaiya	internalization	psy
interpersonal psixoterapiya	interpersonal psychotherapy	psy
interpretasiya	interpretation	psy
interpsixika	interpsychic	psy
interstisial emfizema	interstitial emphysema	psy
intervü	interview	psy
intibah dövrü	renaissance period	psy
intihar	suicide	psy
intihar hadisələri	suicide cases	psy
intihar metodları	methods of suicide	psy
intihar meyli	suicidal tendency	psy
intihar nisbəti	suicide rate	psy
intihar təşəbbüsü	suicide attempt	psy
intizam yaratmaq təsirləri	disciplinary interventions	psy
intoksikasion psixoz	intoxication psychosis	psy
intoksikasiya	intoxication	psy
intoksikasiya psixozları	intoxication psychoses	psy
intoksikasiyalar	intoxications	psy
intonasion ekspressiv xarakteristika	intonational expressive characteristic	psy
intonasiya	intonation	psy
intonasiya dəyişiklikləri	intonational changes	psy
intonasiya vasitələri	intonational means	psy
intrapsixi	intrapsychic	psy
introspeksionist psixologiya	introspectionist psychology	psy
introspektiv faktlar	introspective facts	psy
introspektiv metod	introspective method	psy
introspektiv psixologiya	introspective psychology	psy
introvert	introvert	psy
intuisiya	intuition	psy
intuitiv qiymətləndirmə	intuitive appraisal	psy
intuitiv təfəkkür	intuitive thinking	psy
invaginasiya	intussusception	psy
involusiya	involution	psy
involution paranoid	involutional paranoia	psy
involyusion depressiya	involutional depression	psy
involyusiya dövründə baş verən atipik ağıl zəiflikləri	atypical dementias in the involutional period	psy
inyeksiya forması	injectable form	psy
inzibati tədbir	administrative measure	psy
ion nasosu	ion pump	psy
ionlaşdırıcı şüa	ionizing radiation	psy
ipoxondrik məzmunlu ideyalar	hypochondriacal ideas	psy
ipoxondrik pozuntu	hypochondriacal disorder	psy
ipoxondrik şikayətlər	hypochondriacal complaints	psy
ipoxondrik əlamətlər	hypochondriacal symptoms	psy
ipoxondrik-senestopatik	hypochondriac-senestopathic	psy
ipoxondriya	hypochondriasis	psy
iqlim şəraiti	climatic conditions	psy
iqtisadi psixologiya	economic psychology	psy
iqtisadi zoraqılıq	economic abuse	psy
irade pozuntusu	volitional disorder	psy
iradi akt	volitional act	psy
iradi davranış	volitional behavior	psy
iradi impulslar	volitional impulses	psy
iradi səy	volitional effort	psy
iradə	volition	psy
iradə terapiyası	volitional therapy	psy
iradə tərbiyəsi	volition training	psy
iradə zəifliyi	weakness of will	psy
iradənin təzahürü	volitional expression	psy
iridosiklit	iridocyclitis	psy
irinli infeksiyalar	purulent infections	psy
ironiya	irony	psy
irq	race	psy
irradisiya	irradiation	psy
irrasional	irrational	psy
irrasional təfəkkür	irrational thinking	psy
irrasionalist filosoflar	irrationalism	psy
irsi amil	hereditary factor	psy
irsi ataksiya	hereditary ataxia	psy
irsi hemorragik teleangiektaziya	hereditary hemorrhagic telangiectasia	psy
irsi meyillilik	genetic predisposition	psy
irsiyyət	heredity	psy
irsiyyət nəzəriyyəsi	heredity theory	psy
ishal	diarrhea	psy
istedad	talent	psy
isterik pozuntular	hysterical disorders	psy
isterik reaksiyalar	hysterical reactions	psy
isterik stupor	hysterical stupor	psy
isterik tip	hysterical type	psy
isterik tutma	hysterical seizure	psy
isterik tutmalar	hysterical seizures	psy
isterik təbiət	hysterical nature	psy
isterik yumayın	arc de cercle	psy
isterik şəxsiyyət pozuntusu	histrionic personality disorder	psy
isteriya	hysteria	psy
isteriya nevrozu	hysterical neurosis	psy
istinad nöqtələri	reference points	psy
itki	loss	psy
ixtioz	ichthyosis	psy
ixtisas	specialty / major	psy
ixtisasartırma	professional development	psy
ixtisasdəyişmə	retraining	psy
ixtiyari diqqət	voluntary attention	psy
ixtiyari hərəkət	voluntary movement	psy
ixtiyari sfera	volitional sphere	psy
ixtiyari yaddasaxlama	voluntary memorization	psy
izolyasiya	isolation	psy
izomorf	isomorphic	psy
izomorfizm	isomorphism	psy
iztirab	suffering	psy
iş alqoritmi	work algorithm	psy
işarə etmək jesti	pointing gesture	psy
işarə-simvol funksiyası	sign-symbolic function	psy
işarələr funksiyası	sign function of consciousness	psy
işarəvi jestlər	sign gestures	psy
işgüzar oyun	business game	psy
işgüzar oyunlar	business games	psy
işgüzar yanaşma	activity approach	psy
işgəncə	torture	psy
işlədici vasitələr	laxatives	psy
iştah	appetite	psy
iştahın zəifləməsi	decreased appetite	psy
işıqlı dövran	lucid interval	psy
jest	gesture	psy
jestlər	gestures	psy
kafedra	department (academic)	psy
kalsifikasiyalaşan tendinit	calcific tendinitis	psy
kalsitoninin hipersekresiyası	calcitonin hypersecretion	psy
kanserofobiya	cancerophobia	psy
kapsul-bağ aparatı	capsular ligament apparatus	psy
kapsul-bağ aparatının gərilməsi	sprain of capsular ligament	psy
karbamazepin	carbamazepine	psy
karbunkul	carbuncle	psy
kardi distrofiya	cardiac dystrophy	psy
kardial hissə	cardiac region	psy
kardial nevroz	cardiac neurosis	psy
kardiofobiya	cardiophobia	psy
kardiomiopatiya	cardiomyopathy	psy
kardiomiopatiyalar	cardiomyopathies	psy
kardiovaskulyar sifilis	cardiovascular syphilis	psy
karlıq	deafness	psy
karnaval mədəniyyəti	carnival culture	psy
karsinoma	carcinoma	psy
katalepsiya	catalepsy	psy
katalepsiya və ya mumabənzər əyilməlik	catalepsy or waxy flexibility	psy
kataleptik	cataleptic	psy
katalistika	catalistics	psy
katalizator	catalyst	psy
katarsik təmizlənmə	cathartic purification	psy
katarsis	catharsis	psy
katatonik	catatonic	psy
katatonik forma	catatonic type	psy
katatonik hərəkətlər	catatonic movements	psy
katatonik oyanma	catatonic excitement	psy
katatonik oyanma sindromu	catatonic excitement syndrome	psy
katatonik pozuntu	catatonic disorder	psy
katatonik pozuntular	catatonic disorders	psy
katatonik sindrom	catatonic syndrome	psy
katatonik sindromlar	catatonic syndromes	psy
katatonik stupor	catatonic stupor	psy
katatonik variantlar	catatonic variants	psy
katatonik şizofreniya	catatonic schizophrenia	psy
katatonik əlamətlər	catatonic symptoms	psy
katatoniya	catatonia	psy
kateqorial təhlil metodu	categorical analysis method	psy
kateqorial əlamət	categorical feature	psy
kateqoriyalar	categories	psy
kateqoriyalılıq	categoricalness	psy
katolik təsiri	catholic influence	psy
kauzal atribusiya	causal attribution	psy
kelloid çapıq	keloid scar	psy
keratit	keratitis	psy
keratodermiya	keratoderma	psy
keratokonyuktivit	keratoconjunctivitis	psy
keratoz	keratosis	psy
kerion	kerion	psy
keyf-meniment	case management	psy
keyfiyyət pozuntuları	qualitative disorders	psy
keyidici məlhəm	analgesic ointment	psy
keçid dövrü	transition period	psy
keçməməzlik	obstruction	psy
kifoskolioz	kyphoscoliosis	psy
kifoz	kyphosis	psy
kimoqraf	kymograph	psy
kimyəvi yanıq	chemical burn	psy
kinema	kineme	psy
kinesika	kinesics	psy
kinestetik etalon	kinesthetic standard	psy
kinetik davranış	kinetic behavior	psy
kinetik vasitələr	kinetic cues	psy
kino sənəti	cinematography	psy
kista	cyst	psy
kistoz xəstəliyi	cystic disease	psy
klassik nəzəriyyə	classical theory (of emotions)	psy
klaster analiz	cluster analysis	psy
klaustrofobiya	claustrophobia	psy
kleptomaniya	kleptomania	psy
klinik baxış	clinical examination	psy
klinik effekt	clinical effect	psy
klinik müsahibə	clinical interview	psy
klinik müşahidə	clinical observation	psy
klinik mənzərə	clinical picture	psy
klinik psixiatriya	clinical psychiatry	psy
klinik psixologiya	clinical psychology	psy
klinik sorğular	clinical questionnaires	psy
klinik söhbət metodu	clinical interview method	psy
klinik təhlil	clinical analysis	psy
klinik təzahürlər	clinical manifestations	psy
klinik variant	clinical variant	psy
klinik xüsusiyyətlər	clinical features	psy
klinik ədəbiyyat	clinical literature	psy
klinik-psixoloji müayinə	clinical psychological assessment	psy
klinika	clinic	psy
kliniki metodlar	clinical methods	psy
kliniki protokol	clinical protocol	psy
kloakogen zona	cloacogenic zone	psy
klomipramin	clomipramine	psy
klonik qıcolma	clonic convulsion	psy
klozapin	clozapine	psy
kobud ağıl zəifliyi	profound intellectual disability	psy
kodlaşdırma	encoding	psy
kodlaşdırma sistemi	coding system	psy
kodlaşdırmanın rəqəm sistemi	digital coding system	psy
kodlaşdırıcı karkas	coding framework	psy
kodlaşdırıcılar	coders	psy
kokainizm	cocainism	psy
koksartroz	coxarthrosis	psy
kolit	colitis	psy
kollagenoz kolit	collagenous colitis	psy
kollektiv	collective	psy
kollektiv hisslər	collective emotions	psy
kollektiv refleksologiya	collective reflexology	psy
kollektiv stress	collective stress	psy
kollektiv suisid	collective suicide	psy
kollektiv təsəvvür	collective representation	psy
kollektiv və ailə psixoterapiyası	group and family psychotherapy	psy
kollektiv şüur	collective consciousness	psy
kollektiv şüursuzluq	collective unconscious	psy
kollektiv əqli fəaliyyət	collective thinking activity	psy
koloniya	psychiatric colony	psy
koloniya tipli xəstəxana	colonial-type hospital	psy
koma	coma	psy
kombinə olunmuş immun çatmamazlıq	combined immunodeficiency	psy
komizm	comedy	psy
kommossiya	commotio (cerebral concussion)	psy
kommunal psixiatriya	community psychiatry	psy
kommunikativ davranış	communicative behavior	psy
kommunikativ funksiya	communicative function	psy
kommunikativ hazırlıq	communicative readiness	psy
kommunikativ jestlər	communicative gestures	psy
kommunikativ keyfiyyətlər	communicative qualities	psy
kommunikativ kompetentlik	communicative competence	psy
kommunikativ komponent	communicative component	psy
kommunikativ nitq aktı	communicative speech act	psy
kommunikativ niyyət	communicative intention	psy
kommunikativ sahə	communicative field	psy
kommunikativ strategiya	communicative strategy	psy
kommunikativ tapşırıqlar	communicative tasks	psy
kompensasiya	compensation	psy
kompensasiya mexanizmi	compensation mechanism	psy
kompensator bərpa sistemi	compensatory restorative system	psy
kompensator fantaziya	compensatory fantasy	psy
kompensator fantaziyalar	compensatory fantasies	psy
kompensator funksiyası	compensatory function	psy
kompensator müalicə	compensatory treatment	psy
kompetensiya	competence	psy
kompleks	complex	psy
kompleks təfəkkür	complex thinking	psy
kompromis	compromise	psy
kompulsiv hərəkətlər	compulsive acts	psy
kompyuter tomoqrafiyası	computed tomography	psy
konduktiv eşitmə itirilməsi	conductive hearing loss	psy
konfabulyasiya	confabulation	psy
konfidensiallıq	confidentiality	psy
konfiliktli meyillər	conflicting drives	psy
konfiqurasiya fəaliyyəti	configurational activity	psy
konflikt	conflict	psy
konflikt iştirakçılarının mümkün hərəkətləri	possible actions of conflict participants	psy
konflikt nəzəriyyəsi	conflict theory	psy
konfliktin həlli	conflict resolution	psy
konfliktin həyata keçmə şəraiti	conditions of conflict escalation	psy
konfliktin inkişaf dinamikası	dynamics of conflict development	psy
konfliktin tərəfləri	parties to the conflict	psy
konfliktli davranış	conflict behavior	psy
konfliktli hərəkətlərin nəticələri	consequences of conflict actions	psy
konfliktli situasiya	conflict situation	psy
konfliktli situasiya obrazları	images of the conflict situation	psy
konformizm	conformism	psy
konformluq	conformity	psy
konfrontasiya	confrontation	psy
konfrontasiya mərhələsi	confrontation stage	psy
konkret əməliyyat mərhələsi	concrete operational stage	psy
konneksionizm	connectionism	psy
konnotasiya	connotation	psy
konnotativ məna	connotative meaning	psy
konnotativlər	connotatives	psy
konrad sindromu	conrad syndrome	psy
konsentrasiya	concentration	psy
konsentrasiya bacarığı	ability to concentrate	psy
konsepsiya	concept	psy
konsept sahəsi	conceptual field	psy
konseptologiya	conceptology	psy
konseptuallaşma	conceptualization	psy
konstitusional amillər	constitutional factors	psy
konstitusional genetik nəzəriyyə	constitutional-genetic theory	psy
konstitusiyalı monarxiya	constitutional monarchy	psy
konstrukt	construct	psy
konstruktiv alternativlik	constructive alternativism	psy
konstruktiv danışıq	constructive conversation	psy
konstruktiv davranış formaları	constructive forms of behavior	psy
konstruktiv həll etmək	constructive solution	psy
konstruktiv komponent	constructive component	psy
konstruktiv qarşılıqlı münasibətlər	constructive relationships	psy
konstruktiv-kommunikativ üslub	constructive-communicative style	psy
konstruktiv-təşkilati üsul	constructive-organizational method	psy
konstruktlar	constructs	psy
konsultasiya	counseling	psy
konsultasiya işi	counseling work	psy
konsultativ yardım	consultative care	psy
kontakt yaratma	establishing rapport	psy
kontekst	context	psy
kontekstual məna	contextual meaning	psy
kontrol qrup	control group	psy
kontuziya	contusio (cerebral contusion)	psy
kontuziyalar	contusions	psy
konvengensiya	convergence	psy
konvergensiya nəzəriyyəsi	convergence theory	psy
konversion pozğunluq	conversion disorder	psy
konversion pozğunluqlar	conversion disorders	psy
konversiv sindrom	conversion syndrome	psy
konversiya	conversion	psy
konversiya əlamətləri	conversion signs	psy
konvuleks	convullex	psy
konyuktivit	conjunctivitis	psy
koprolaliya	coprolalia	psy
koqnitiv aktivator	cognitive activator	psy
koqnitiv biheviorizm	cognitive behaviorism	psy
koqnitiv determinasiya	cognitive determination	psy
koqnitiv dilçilik	cognitive linguistics	psy
koqnitiv dissonans	cognitive dissonance	psy
koqnitiv dissonans nəzəriyyəsi	cognitive dissonance theory	psy
koqnitiv emosiya	cognitive emotion	psy
koqnitiv emosiya nəzəriyyəsi	cognitive theory of emotion	psy
koqnitiv emosiyalar	cognitive emotions	psy
koqnitiv fenomen	cognitive phenomenon	psy
koqnitiv funksiya	cognitive function	psy
koqnitiv inkişaf	cognitive development	psy
koqnitiv interpretasiya	cognitive interpretation	psy
koqnitiv kömək	cognitive support	psy
koqnitiv model	cognitive model	psy
koqnitiv pozuntu	cognitive impairment	psy
koqnitiv psixologiya	cognitive psychology	psy
koqnitiv psixoterapiya	cognitive psychotherapy	psy
koqnitiv qiymətləndirmə	cognitive appraisal	psy
koqnitiv sistem	cognitive system	psy
koqnitiv strategiya	cognitive strategy	psy
koqnitiv sxem	cognitive schema	psy
koqnitiv sxemlər	cognitive schemas	psy
koqnitiv tərbiyəvi təsir	cognitive educational influence	psy
koqnitiv ustanovka	cognitive set	psy
koqnitiv vasitə	cognitive means	psy
koqnitiv xüsusiyyətlər	cognitive characteristics	psy
koqnitiv xəritə	cognitive map	psy
koqnitiv yanaşma	cognitive approach	psy
koqnitiv yaş dəyişkənliyi	cognitive age-related variability	psy
koqnitiv üslub	cognitive style	psy
koqnitiv-davranış terapiyası	cognitive behavioral therapy	psy
koqnitiv-interaktiv nəzəriyyə	cognitive-interactive theory	psy
koqnitiv-motivasion münasibətlər nəzəriyyəsi	cognitive-motivational theory of relations	psy
korluq	blindness	psy
korreksion pedaqoq	special education teacher	psy
korreksion proqram	correctional program	psy
korreksiya	correction	psy
korreksiya işi	remedial work	psy
korrektor	corrector	psy
korrelyasiya metodu	correlational method	psy
korteks	cerebral cortex	psy
kosmopolitizm	cosmopolitanism	psy
kraniostenoz	craniostenosis	psy
kreativ mühit	creative environment	psy
kriptomneziya	cryptomnesia	psy
kriptostromoz	cryptostromosis	psy
kristallaşdıran təcrübələr	crystallizing experience	psy
kristallik artropatiya	crystalline arthropathy	psy
krizis	crisis	psy
krizis müdaxiləsi	crisis intervention	psy
krizis mərkəzləri	crisis centers	psy
kroskultur metodlar	cross-cultural methods	psy
krossmədəni tədqiqat	cross-cultural study	psy
kulturoloji psixologiya	cultural psychology	psy
kvadroplegik spastik serebral iflic	spastic quadriplegic cerebral palsy	psy
köks ötürmək	sighing (with aspiration)	psy
köməkçi tələbatlar	auxiliary needs	psy
körpə ölümü göstəricisi	infant mortality rate	psy
körreksiyaedici psixoterapiya	corrective psychotherapy	psy
köçkün	forced migrant	psy
küfr	blasphemy	psy
kütlə	mass	psy
kütlə psixologiyası	mass psychology	psy
kütlənin saxlanması	conservation of mass	psy
kütləvi informasiya vasitələri	mass media	psy
kütləvi psixi hadisələr	mass psychic phenomena	psy
kütləvi çaxnaşma	mass panic	psy
kədər	sadness	psy
kədər reaksiyası	grief reaction	psy
kəllə sinirləri	cranial nerves	psy
kəllə travmaları	traumatic brain injuries	psy
kəllədaxili abses	intracranial abscess	psy
kəllənin və üz sümüklərinin sınığı	fracture of skull and facial bones	psy
kəmağıllıq	dementia	psy
kəmiyyət pozuntuları	quantitative disorders	psy
kəskin	acute	psy
kəskin alkoqol psixozu	acute alcoholic psychosis	psy
kəskin bronxiolit	acute bronchiolitis	psy
kəskin böyrək çatmamazlığı	acute renal failure	psy
kəskin dövr psixozları	acute phase psychoses	psy
kəskin epiqlottit	acute epiglottitis	psy
kəskin epizodun müalicəsi	treatment of acute episode	psy
kəskin faringit	acute pharyngitis	psy
kəskin infeksion psixozlar	acute infectious psychoses	psy
kəskin intoksikasiya	acute intoxication	psy
kəskin laringit	acute laryngitis	psy
kəskin laringotraxeit	acute laryngotracheitis	psy
kəskin limfadenit	acute lymphadenitis	psy
kəskin meninqokokkemiya	acute meningococcemia	psy
kəskin miokard infarktı	acute myocardial infarction	psy
kəskin miokardit	acute myocarditis	psy
kəskin nazofaringit	acute nasopharyngitis	psy
kəskin polimorf psixotik pozğunluq	acute polymorphic psychotic disorder	psy
kəskin psixotik pozğunluq	acute psychotic disorder	psy
kəskin psixozlar	acute psychoses	psy
kəskin revmatik perikardit	acute rheumatic pericarditis	psy
kəskin revmatik qızdırma	acute rheumatic fever	psy
kəskin sinusit	acute sinusitis	psy
kəskin tonzillit	acute tonsillitis	psy
kəskin traxeit	acute tracheitis	psy
kəskin tubulointerstisial nefrit	acute tubulointerstitial nephritis	psy
kəskin virus hepatitləri	acute viral hepatitis	psy
kəskin şizofreniyaya bənzər psixotik pozğunluq	acute schizophrenia-like psychotic disorder	psy
labirintin fistulası	labyrinthine fistula	psy
labirintit	labyrinthitis	psy
laborator eksperiment	laboratory experiment	psy
laborator müayinə	laboratory examination	psy
laborator müayinə metodları	laboratory methods	psy
laboratoriya	laboratory	psy
laktat-piruvat	lactate-pyruvate	psy
laqeyd ünsiyyət üslubu	permissive (anarchic) communication style	psy
laqeydlik	apathy	psy
laringit	laryngitis	psy
latent mərhələ	latency stage	psy
latent öyrənmə	latent learning	psy
latergiya	lethargy	psy
legionerlər xəstəliyi	legionnaires' disease	psy
leksik antiteza	lexical antithesis	psy
leksik emotiv	lexical emotive	psy
leksik təkrar	lexical repetition	psy
leksik vahid	lexical unit	psy
leksik üslubiyyat	lexical stylistics	psy
leksik-semantik qrup	lexico-semantic group	psy
leksik-semantik sahə	lexico-semantic field	psy
leksik-semantik variant	lexico-semantic variant	psy
leksik-semantik yarımqrup	lexico-semantic subgroup	psy
lepromatoz cüzam	lepromatous leprosy	psy
leptospiroz	leptospirosis	psy
levamizol	levamisole	psy
leykemiya	leukemia	psy
leykemoid reaksiya	leukemoid reaction	psy
leykokeratozu	leukokeratosis	psy
leykoma	leukoma	psy
leykoplagiyası	leukoplakia	psy
leykositlərin genetik anomaliyaları	genetic abnormalities of leukocytes	psy
leyomioma	uterine leiomyoma	psy
leytmotiv	leitmotif	psy
leyşmanioz	leishmaniasis	psy
liberal üsul	liberal style	psy
libido	libido	psy
libido-obyekt	libido object	psy
libidoz enerji	libidinal energy	psy
liderlik	leadership	psy
liderlik konfliktləri	leadership conflicts	psy
likör	cerebrospinal fluid	psy
limbik sistem	limbic system	psy
limfa damarı	lymphatic vessel	psy
limfa düyünləri	lymph nodes	psy
limfangioma	lymphangioma	psy
limfatik düyün	lymph node	psy
limfoid interstisial pnevmonit	lymphoid interstitial pneumonitis	psy
limfoid sistem	lymphoid system	psy
limfoma	lymphoma	psy
limfositar kolit	lymphocytic colitis	psy
limfositlər	lymphocytes	psy
linqvistik amil	linguistic factor	psy
linqvistik göstərici	linguistic indicator	psy
linqvistika emosiya	linguistics of emotions	psy
linqvokognitiv model	linguocognitive model	psy
linqvokulturologiya	linguoculturology	psy
linqvokulturoloji aspekt	linguocultural aspect	psy
linqvosentrik istiqamət	linguocentric approach	psy
lipoma	lipoma	psy
lipomatoz	lipomatosis	psy
lipomelanotik retikulyoz	lipomelanotic reticulosis	psy
lisenziya	license	psy
listerioz	listeriosis	psy
litioterapiya	lithium therapy	psy
litium	lithium	psy
litium preparatları	lithium preparations	psy
loaoz	loiasis	psy
lobelin	lobeline	psy
lokal alın-şiş sindromları	local frontotemporal syndromes	psy
lokalizasiya	localization	psy
lokalizə olunmuş piy toplanması	localized fat deposition	psy
lonqityud metodu	longitudinal method	psy
loqoped	speech therapist	psy
loqos	logos	psy
lordoz	lordosis	psy
ləngidilmiş reaksiya	delayed response	psy
maarifçilik hərəkatı	enlightenment movement	psy
maddi forma	material form	psy
maddi təhsil nəzəriyyəsi	theory of material education	psy
maddələr mübadiləsi xəstəlikləri	metabolic diseases	psy
magistr dərəcəsi	master's degree	psy
makrogenitosomiya	macrogenitosomia	psy
makropsiya	macropsia	psy
makroqnatiya	macrognathia	psy
makroskopik müayinə	macroscopic examination	psy
makulopatiya	maculopathy	psy
mamalıq ölümü	maternal death	psy
manerlik	mannerisms	psy
maniakal faza	manic phase	psy
maniakal sindrom	manic syndrome	psy
maniakal stupor	manic stupor	psy
maniakal-depressiv psixoz	manic-depressive psychosis	psy
manikal hal	manic state	psy
manipulyator	manipulator	psy
maniya	mania	psy
mansonellyoz	mansonellosis	psy
maqnezium sulfat	magnesium sulfate	psy
maraq konsepti	concept of interest	psy
marksist psixologiya	marxist psychology	psy
marksizm	marxism	psy
mastositoz	mastocytosis	psy
materialist istiqamət	materialistic approach	psy
materialist metafizika	materialist metaphysics	psy
materialist mövqe	materialist position	psy
materialistik	materialistic	psy
mazoxizm	masochism	psy
mağara bütü	idol of the cave	psy
mediastinal emfizema	mediastinal emphysema	psy
mediastinit	mediastinitis	psy
mediator	mediator	psy
medikamentoz tireoidit	drug-induced thyroiditis	psy
meditasiya	meditation	psy
melanoma	melanoma	psy
melanomayabənzər nevus	melanoma-prone nevus	psy
melanxolik	melancholic	psy
melanxolik temperament	melancholic temperament	psy
melanxoliya	melancholia	psy
melioidoz	melioidosis	psy
menecment psixologiyası	managerial psychology	psy
meningioma	meningioma	psy
meninial əlamətlər	meningeal signs	psy
meninqoensefalit	meningoencephalitis	psy
meninqokokk meningiti	meningococcal meningitis	psy
meninqomielit	meningomyelitis	psy
mentalitet	mentality	psy
mentiqsiz təfəkkür	alogical thinking	psy
mentizm	mentism	psy
meqakolon	megacolon	psy
metabolik proseslər	metabolic processes	psy
metafizik	metaphysical	psy
metafizik intoksikasiya	metaphysical intoxication	psy
metafizika	metaphysics	psy
metakommunikativ funksiya	metacommunicative function	psy
metakoqnitiv	metacognitive	psy
metamood	metamood	psy
metastatik yenitörəmə	metastatic neoplasm	psy
metastaz	metastasis	psy
metodika	methodology / method	psy
metodiklik kompetentliyi	methodological competence	psy
mexaniki determinizm	mechanical determinism	psy
mexaniki həmrəylik	mechanical solidarity	psy
meyil nəzəriyyəsi	drive theory	psy
meyil pozuntusu	impulse control disorder	psy
meyl	inclination	psy
mezotel toxuması	mesothelial tissue	psy
mezotelioma	mesothelioma	psy
mielit	myelitis	psy
mielodisplastik sindrom	myelodysplastic syndrome	psy
mielopatiya	myelopathy	psy
mifologiya	mythology	psy
mikobakterial infeksiya	mycobacterial infection	psy
mikotoksin	mycotoxin	psy
mikoz	mycosis	psy
mikrob əleyhinə dərmanlara davamlılıq	antimicrobial resistance	psy
mikroiqlim	microclimate	psy
mikropsiya	micropsia	psy
mikroqnatiyası	micrognathia	psy
mikrosahə	microfield	psy
mikrosefaliya	microcephaly	psy
mikroskopik dəyişikliklər	microscopic changes	psy
mikroskopik müayinə	microscopic examination	psy
mikroskopiya	microscopy	psy
miksedematoz koma	myxedema coma	psy
milli ideallar	national ideals	psy
milli mentalitet	national mentality	psy
milli psixologiya	national psychology	psy
milli xarakter	national character	psy
milli xüsusiyyətlər	national characteristics	psy
milli özünüdərk	national self-awareness	psy
milli şüur	national consciousness	psy
mimik davranış	facial behavior	psy
mimik hərəkətlər	facial movements	psy
mimik ifadələr	facial expressions	psy
mimik ifadənin şkalası	facial expression scale	psy
mimik reaksiyalar	facial reactions	psy
mimik vasitələr	facial means	psy
mimik əlamətlər	facial signs	psy
mimik-somatik reflekslər	facial-somatic reflexes	psy
mimik-somatik tonus	facial-somatic tone	psy
mimika	facial expression	psy
mimika formaları	facial expression forms	psy
mimiki kommunikasiya	facial communication	psy
mineral mübadilə	mineral metabolism	psy
mineral mübadilənin pozğunluğu	mineral metabolism disorder	psy
minik avtomobili	passenger car	psy
miokardit	myocarditis	psy
miometri	myometrium	psy
miopatiya	myopathy	psy
miotonik pozğunluqlar	myotonic disorders	psy
miozit	myositis	psy
miqrasiya edən sinovit	migratory synovitis	psy
miqren	migraine	psy
miqrenoz status	status migrainosus	psy
miringit	myringitis	psy
mistika	mysticism	psy
mitoxondrilərin qalınlaşması	mitochondrial thickening	psy
mitral qapağın prolapsı	mitral valve prolapse	psy
mitral qapağın qeyri-revmatik stenozu	non-rheumatic mitral valve stenosis	psy
mitral qapağın qeyri-revmatik zədələnmələri	nonrheumatic mitral valve disorders	psy
mitral qapağın çatmamazlığı	mitral valve insufficiency	psy
